qid,num_rel,num_methods_hit_any,num_methods_hit_all,high_concordance_any,low_concordance_any,k,bge.txt_hit_any,bge.txt_hit_all,bge.txt_rel_in_topk,bge.txt_first_hit_rank,bm25.txt_hit_any,bm25.txt_hit_all,bm25.txt_rel_in_topk,bm25.txt_first_hit_rank,bm25_e5_rerank.txt_hit_any,bm25_e5_rerank.txt_hit_all,bm25_e5_rerank.txt_rel_in_topk,bm25_e5_rerank.txt_first_hit_rank,e5.txt_hit_any,e5.txt_hit_all,e5.txt_rel_in_topk,e5.txt_first_hit_rank,hybrid_rrf_bm25_e5.txt_hit_any,hybrid_rrf_bm25_e5.txt_hit_all,hybrid_rrf_bm25_e5.txt_rel_in_topk,hybrid_rrf_bm25_e5.txt_first_hit_rank
8a08d781-a7b5-4754-9e73-f8aa6bd1a3c0,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
8a5d80e4-2ec3-4056-a3f0-b9a8f8db98da,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,1
8a6c4181-8969-46be-9ed6-0f1d28a1c95a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
8a85097a-e1ba-4796-80fd-da1683c6abf4,2,5,1,True,False,10,True,False,1,3,True,False,1,2,True,False,1,2,True,False,1,2,True,True,2,1
8a9ab27b-dc94-48d8-a73f-523ab6c22fda,2,5,4,True,False,10,True,True,2,2,True,False,1,1,True,True,2,3,True,True,2,3,True,True,2,1
8aa45979-c636-4d4c-82d8-95099b4f1047,2,5,2,True,False,10,True,False,1,1,True,True,2,3,True,False,1,2,True,False,1,2,True,True,2,3
8ad6c914-3486-4d03-880d-4dbd0bde902f,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
8afbcf54-a612-435d-aa7d-6dbc71cc0a99,2,5,1,True,False,10,True,False,1,4,True,False,1,5,True,False,1,5,True,False,1,5,True,True,2,3
8b530073-6d99-4bc1-af27-74108f5d94a0,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
8b58fb74-1ab8-405d-bb27-5fda2f5456d3,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
8bd4c2d1-60fc-4016-ba7b-949920b61b66,2,5,4,True,False,10,True,False,1,3,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
8bd9d953-9282-4f51-86da-a5f76149da4f,2,5,3,True,False,10,True,True,2,1,True,False,1,2,True,True,2,1,True,False,1,1,True,True,2,2
8c01f56c-9f57-4bbc-ac50-b3ffff6470b1,2,5,3,True,False,10,True,True,2,1,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,1
8c1f0562-87d0-4224-93bc-3dd2ac9ba513,2,5,3,True,False,10,True,False,1,1,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,2
8c33b45b-f39c-4667-8a8a-b99fdd0448b4,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
8c9ed7dc-8a30-4ab3-a433-6d7e37abda30,2,5,3,True,False,10,True,True,2,1,True,False,1,5,True,True,2,1,True,False,1,1,True,True,2,2
8ca48e00-baeb-4c25-9843-59ea01c924ce,2,4,0,True,False,10,False,False,0,,True,False,1,10,True,False,1,1,True,False,1,2,True,False,1,2
8cd420fe-fc20-476b-8b06-5fcbd4e89716,2,5,1,True,False,10,True,False,1,1,True,True,2,2,True,False,1,2,True,False,1,2,True,False,1,1
8d01913e-1481-4d83-9cd2-cd18f90f6e1c,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
8d70980b-db6c-4f3e-83c0-3a300f0b450e,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2
8d7be350-fdbd-4d1a-a01c-3bc6c85c7f2e,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
8d862da7-aa35-48be-9242-11260f588521,2,2,0,False,False,10,False,False,0,,False,False,0,,False,False,0,,True,False,1,3,True,False,1,10
8dbc80d3-91b7-4d6e-8588-b9c04c061242,2,4,0,True,False,10,False,False,0,,True,False,1,1,True,False,1,5,True,False,1,6,True,False,1,1
8df78010-2f45-4992-b15d-0819cd9c927d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
8e01e3c7-b35b-40f1-a93e-0f17e9024d2b,2,5,5,True,False,10,True,True,2,3,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
8e142ce6-07dd-476d-8823-89cc72b73bed,2,5,4,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,False,1,2,True,True,2,1
8eb46a82-328e-4789-a3f2-61733ee5d71c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
8f378a14-715b-496b-a5f1-1b453ddd2661,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
8f55032c-5921-4b29-84e4-972a85fe5cc2,2,5,5,True,False,10,True,True,2,1,True,True,2,4,True,True,2,1,True,True,2,1,True,True,2,1
900dd044-29a4-4740-b0ac-51c528442d54,2,5,5,True,False,10,True,True,2,2,True,True,2,4,True,True,2,4,True,True,2,4,True,True,2,3
90789408-e80e-49eb-ba0d-d79b0d6606fc,2,5,3,True,False,10,True,False,1,6,True,False,1,2,True,True,2,4,True,True,2,4,True,True,2,1
9092c9c3-3e68-4067-a32e-5204b4d39ad5,2,3,1,False,False,10,False,False,0,,True,False,1,1,True,False,1,9,False,False,0,,True,True,2,1
909aa0a4-aaa9-4b9d-a87b-0ca76e09f892,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
90a76a99-cbfb-4095-a200-f1157859a0c9,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1
90df1252-b1c4-4530-b291-7a8ddb5d454d,2,2,2,False,False,10,False,False,0,,True,True,2,1,False,False,0,,False,False,0,,True,True,2,1
91509b47-600b-43cb-8634-31a2beef8e2d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
91912c0a-9bb5-4e80-8af6-de8614fab884,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,1
91d726bd-9a08-4ef3-bf5e-e52462c410e5,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9207a20c-2338-445e-8ddd-4ef98a370080,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
9293b37b-d51b-49d5-95db-90ed189d4894,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
92a42b70-e60b-44cb-be6f-372705de7324,2,5,2,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1,True,True,2,1
92b864af-708a-4ce7-9da5-279199990290,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,1
9313fefe-0f7e-4d13-9b76-b908bf8e156e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
93294734-e299-4a68-92bf-92bf0fb8a788,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
933e731c-9b0f-419c-a14a-06ad30bc512a,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
93912207-472e-44ab-90a1-baf91f4c8c33,2,5,3,True,False,10,True,False,1,5,True,False,1,4,True,True,2,2,True,True,2,2,True,True,2,1
93a3cd1f-45c0-41fa-9389-e24844675a41,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
93ac2726-4141-4404-99ac-9bb2d2c387a8,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,1
93b3ec88-4acc-42ff-9324-f607ba4dbfc0,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
93eee6bd-3cbb-4c9a-b8f1-65a5557d01bd,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1
94433af9-4f12-4e17-8dbe-a3c2976ba107,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9499fff9-f4b9-4288-b6ac-758271c07a12,2,5,2,True,False,10,True,False,1,2,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,2
94a552cf-990b-4571-b660-875df92ed1d2,2,5,1,True,False,10,True,False,1,2,True,False,1,1,True,False,1,3,True,False,1,3,True,True,2,1
95028866-6127-4b52-912d-08d24893cad3,2,5,4,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
952eee9f-aa55-4908-8cb3-d19036a5b1c5,2,4,2,True,False,10,True,True,2,1,False,False,0,,True,False,1,4,True,True,2,1,True,False,1,4
9538df6b-da51-416f-ae9c-d60089555474,2,5,4,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
9548db42-6b85-4b00-9ad6-0be5c18f7e04,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
95826e26-caaa-4dd4-b508-87053d3d4f88,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
95a238df-d579-442c-a33e-50d121b3a2a0,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
95aace43-5127-42d6-9a6b-a85128c54324,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
95c57c6b-c445-4d83-aa1b-be3b35a9e226,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
95c6a6fa-4137-4c5f-96ef-b751a9479b02,2,5,1,True,False,10,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
95f6ebd5-5c30-4a9e-8a60-393352cd0ff9,2,4,4,True,False,10,True,True,2,1,False,False,0,,True,True,2,1,True,True,2,1,True,True,2,2
9653ed3f-4576-40ff-a119-03d7106038c4,2,5,0,True,False,10,True,False,1,3,True,False,1,10,True,False,1,1,True,False,1,1,True,False,1,3
965b1cf4-e8a9-4b7a-995f-4e63bdaee7d6,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
965bf2b0-37a7-491a-9251-ee5b995d2783,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
96c3cfb4-9a28-4f87-894c-b9e79590f282,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
96c624db-3780-4329-98fe-66533df9d135,2,4,0,True,False,10,True,False,1,6,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,4
96c77098-20b2-4218-a097-b602593e361e,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
97050784-3da9-4f0b-8117-8d986cf66163,2,5,4,True,False,10,True,True,2,1,True,False,1,10,True,True,2,1,True,True,2,1,True,True,2,3
97296c1f-e29e-47de-83f5-b119646199b2,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
9731b91c-e80a-4f0e-a46d-9e6603e80cd1,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
973a7e6f-486b-409e-afba-7164fd1328a6,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
97433c13-d7d7-49db-8915-64270151b844,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
9746f0c6-75a2-4b9d-bffa-2b2bfc2a4aca,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
9747d138-9596-44f7-9910-96b56b437fa2,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9785607b-c99e-44c7-855d-8818ebe3869c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9787e3f8-593a-4eed-81f9-91b10cbca28e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
98180c61-9e24-4c19-908e-4d2e333fce50,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
981ef32f-f922-4575-919a-203a2272c645,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
989d41f5-b0d4-4c2e-8605-5d7bf80848f8,2,5,4,True,False,10,True,True,2,1,True,False,1,3,True,True,2,2,True,True,2,2,True,True,2,1
98e9c998-69b0-4206-a4c6-161fe26e2dc2,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
98f6301d-52e2-440d-a308-35166b5f1063,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
98fd3c3c-09a2-4321-985e-cbd08fdcec04,2,5,4,True,False,10,True,True,2,2,True,False,1,3,True,True,2,2,True,True,2,2,True,True,2,1
99321da9-6735-47e5-b1af-0318ab4cdb1a,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
99660ce1-477b-4872-a85a-473976e6379a,2,5,1,True,False,10,True,False,1,9,True,False,1,2,True,False,1,3,True,False,1,4,True,True,2,1
997d22fd-8749-48f9-a552-98464e22bbf3,2,5,0,True,False,10,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2
998bcea2-d559-4c28-9d24-cf862236700a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9996493d-6574-402e-b9b1-9b18dc66c800,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
9a153087-c810-459f-9ba1-85dbfd8cbdc4,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9a3a74f9-c629-4b98-a270-a79eda6b4d7d,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
9a6208d8-e105-4a66-bf72-408685b3c0aa,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9a83ffec-875c-4eb6-8f73-ec6c72276cd5,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9a917485-2877-48df-abfe-b0f977f9d3bb,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9aa59e8e-9cfd-4a78-a4d6-3562918edc8a,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
9aba96f2-f88f-4c71-bb44-be8a9dbc1733,2,5,0,True,False,10,True,False,1,4,True,False,1,3,True,False,1,2,True,False,1,4,True,False,1,1
9acd8a43-f870-40b4-bc51-5c96cafabdb6,2,5,1,True,False,10,True,False,1,8,True,False,1,1,True,False,1,4,True,False,1,4,True,True,2,1
9b2456d8-7ca5-4fe7-b38f-366e4d493f6c,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
9b2ee0c9-3852-4e57-b6e8-491e0e855d5f,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
9b363a78-7905-4f13-892c-10e35062dfe6,2,4,0,True,False,10,True,False,1,3,False,False,0,,True,False,1,4,True,False,1,5,True,False,1,3
9b38c038-67e3-466c-8af5-f9c94bc62afd,2,5,5,True,False,10,True,True,2,5,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
9b43a923-7834-40f2-b94b-c681d899efe7,2,5,3,True,False,10,True,True,2,1,True,False,1,2,True,True,2,2,True,False,1,2,True,True,2,2
9b845ac3-1024-4a48-911c-0c672ac04af8,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
9ba90842-ea14-419e-b658-b9b8152584ae,2,5,3,True,False,10,True,True,2,1,True,True,2,3,True,False,1,1,True,False,1,1,True,True,2,1
9bb5a0ad-c625-4c95-ace7-11ce99541acc,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2
9bbdb0a3-c48a-4ea6-8525-4de97d9cab84,2,4,3,True,False,10,True,False,1,2,False,False,0,,True,True,2,1,True,True,2,1,True,True,2,2
9be434b8-4dfb-41ae-b280-757b07b0e9ef,2,5,2,True,False,10,True,False,1,1,True,False,1,2,True,True,2,1,True,False,1,1,True,True,2,1
9be73750-c26e-4a4d-ac4a-86823ebfc19e,2,5,2,True,False,10,True,False,1,2,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,1
9c177a08-c5d8-462a-9399-823395a39795,2,5,4,True,False,10,True,True,2,1,True,False,1,2,True,True,2,4,True,True,2,4,True,True,2,1
9c259c56-96d2-438b-b7be-16eb177f3ef8,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
9c3923d4-9635-4571-8f6a-222fd5b0c8ce,2,4,2,True,False,10,True,False,1,3,True,True,2,2,True,False,1,10,False,False,0,,True,True,2,1
9c4c2301-e761-4e42-940e-cb75e0bbce93,2,3,0,False,False,10,False,False,0,,False,False,0,,True,False,1,1,True,False,1,7,True,False,1,1
9c6c3266-bccf-474f-a911-eff12dca66fc,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9ccea24a-7d6c-4f77-9ea1-70259571e76c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9ccf4068-8b3e-460e-b849-2e9a6a6c6199,2,4,0,True,False,10,True,False,1,2,False,False,0,,True,False,1,3,True,False,1,3,True,False,1,9
9d08847c-184c-4696-9e94-f8ffa42c8ff6,2,5,4,True,False,10,True,True,2,2,True,True,2,4,True,True,2,3,True,False,1,3,True,True,2,2
9d1d3e45-2f3d-4b2a-8116-fabb1cf7dcf7,2,5,3,True,False,10,True,False,1,1,True,True,2,5,True,True,2,8,True,False,1,9,True,True,2,1
9d21d6f6-e3d6-45cd-b923-96542b532e11,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9d2e1f85-86d9-46c5-904d-c59eaf183fd2,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
9d467a7c-85ef-449f-a747-70d0933977b7,2,5,4,True,False,10,True,True,2,2,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
9d46b15b-22c6-4723-994b-8b93e6d06c7b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9d4ebef1-7212-4aae-bfa1-d4f9fcb74563,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9d5561bf-6c65-47d8-86d7-95b1bd9f317e,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9d8bb1ff-ab62-4f84-a392-58fbe024e9c9,2,3,0,False,False,10,False,False,0,,True,False,1,10,True,False,1,5,False,False,0,,True,False,1,1
9dccc9b3-4665-4d50-8aae-0c05fb89424e,2,5,4,True,False,10,True,False,1,3,True,True,2,1,True,True,2,2,True,True,2,3,True,True,2,1
9dea7b49-2da5-48b3-a0b4-af11627771bf,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9dfe2181-d5c7-40f5-8022-2aab7ad03060,2,3,0,False,False,10,False,False,0,,False,False,0,,True,False,1,5,True,False,1,5,True,False,1,3
9e4ebb37-aaae-43d7-8b8b-89c493cfe95e,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
9eb27c3e-f691-4544-a937-ce510d51932f,2,3,0,False,False,10,False,False,0,,False,False,0,,True,False,1,7,True,False,1,7,True,False,1,2
9ee8c6b0-3ea4-42d0-ba34-bdaf6cce0ee7,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9f20f8b0-8cc2-4bb1-9270-09e3eead2aec,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,4,True,True,2,4,True,True,2,2
9f36581c-e1bf-4b7c-8bcf-ffdab859b672,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9f4e0577-4f8e-46b8-b4bf-4a722e5824e5,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,5,True,True,2,5,True,True,2,1
9f5e10f2-7123-4e7a-9ea8-2f0fe59e87fd,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
9f690a6e-2565-47d9-a52a-8c0e1d19e04b,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
9f7e1251-f0bb-4a83-a809-4798b4c05a97,2,5,3,True,False,10,True,False,1,2,True,False,1,8,True,True,2,2,True,True,2,2,True,True,2,2
9f82e505-e62f-492e-ac06-ee3a853319e6,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,3,True,False,1,3,True,True,2,1
9fb31eca-7347-4bed-8bf4-d8b035a89826,2,5,2,True,False,10,True,False,1,1,True,False,1,3,True,True,2,2,True,True,2,2,True,False,1,2
9fe5ecf8-9b7e-4e87-800b-56ed58475130,2,5,0,True,False,10,True,False,1,9,True,False,1,2,True,False,1,4,True,False,1,4,True,False,1,2
a00203a4-fc85-496c-8e1a-b9808270744c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a028a88b-9516-4cbb-be1e-6e25d4164b9c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a084672a-59bf-442c-a50b-13ed9afd2532,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a090e89b-ff3f-425e-a16d-dd9e84c91554,2,4,0,True,False,10,True,False,1,6,False,False,0,,True,False,1,7,True,False,1,8,True,False,1,6
a0c8868e-e48c-44f1-99d6-36236368f754,2,5,5,True,False,10,True,True,2,1,True,True,2,4,True,True,2,1,True,True,2,1,True,True,2,1
a0e7bc56-9ce0-4bb1-bace-daa609914cde,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
a0f445b7-b050-4e57-a67e-44d6e25b281e,2,5,4,True,False,10,True,False,1,5,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a0faa005-15d1-402b-ab9a-fa275a8937c3,2,5,2,True,False,10,True,True,2,1,True,False,1,2,True,False,1,1,True,False,1,1,True,True,2,2
a0ff5400-d42d-4d92-b199-8ad9fa71d2b7,2,5,3,True,False,10,True,False,1,2,True,False,1,1,True,True,2,1,True,True,2,2,True,True,2,1
a10a6b69-0f4f-45ac-b399-75886952fc13,2,5,2,True,False,10,True,False,1,6,True,False,1,1,True,True,2,4,True,False,1,4,True,True,2,1
a13e26e6-2190-4892-91d7-e579ad65e77b,2,5,0,True,False,10,True,False,1,1,True,False,1,7,True,False,1,4,True,False,1,8,True,False,1,1
a15ce0f3-1be2-4ab5-af97-4aeada8fb6a5,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1
a161a66b-10e6-4540-9a17-069abced7b8a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a165d0a0-5ddb-4fe3-9b2f-13efd109dbf4,2,4,0,True,False,10,False,False,0,,True,False,1,9,True,False,1,4,True,False,1,4,True,False,1,4
a1858c24-fa19-48cf-b1db-76472384f4d7,2,5,2,True,False,10,True,False,1,6,True,True,2,2,True,False,1,4,True,False,1,4,True,True,2,2
a196f6ca-fb78-4065-a02e-584a19570be7,2,5,0,True,False,10,True,False,1,1,True,False,1,3,True,False,1,3,True,False,1,3,True,False,1,1
a22cb96f-9b3e-4a12-8dae-400f34541ad5,2,5,5,True,False,10,True,True,2,5,True,True,2,6,True,True,2,1,True,True,2,1,True,True,2,1
a233b454-5c57-41b4-b5a2-467e4d9b3165,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
a2496657-bd46-4994-b68c-89edb0c2589d,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
a28730d2-2803-4d17-804e-3f0ea29bf67a,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
a29bf937-7aad-4811-8364-97b933a4797e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a2cbd6a2-8f4b-47e1-9e07-287d93ec7c62,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
a322071d-f17a-472d-8da9-bca187bd3aa2,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,2,True,True,2,3,True,True,2,1
a3331115-47d5-4a64-a8da-57088a165486,2,4,4,True,False,10,True,True,2,1,False,False,0,,True,True,2,1,True,True,2,3,True,True,2,1
a340e8c5-1779-428e-a8a7-616c20136b53,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a379aeb0-fb0c-45f4-99ee-277738bc7fb5,2,5,4,True,False,10,True,False,1,2,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
a383d5e2-c302-4d30-bc01-20c9bd720b23,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
a38cf33f-1f60-4ae3-a0f3-b655ab3f5722,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
a3afd1da-afbd-49a2-9480-33c54458e55d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
a3b55d06-5772-484b-b463-f149c7e04652,2,5,3,True,False,10,True,True,2,1,True,True,2,2,True,False,1,3,True,False,1,3,True,True,2,1
a3f5e771-f5e1-4b74-a6e9-8e614fe0bdd9,2,5,3,True,False,10,True,False,1,1,True,False,1,9,True,True,2,2,True,True,2,2,True,True,2,1
a41ad1e3-c5bc-427c-aca9-bdf495f749ad,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
a42c3786-f74b-4c4b-80ed-13104b21a826,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
